file,name,wins,losses,games,win_rate,terminal,colors,total_cards,draft_id,build_index
1wins_4games_3losses_wr25_id119185.dck,1wins_4games_3losses_wr25_id119185,1,3,4,25.00,eliminated,WUBG,40,a412dcd464a44b53859a504e439230ff,0
3wins_6games_3losses_wr50_id089932.dck,3wins_6games_3losses_wr50_id089932,3,3,6,50.00,eliminated,UR,40,cb21328e4c9a43fba8f16ff563437cdc,0
7wins_8games_1losses_wr88_id050480.dck,7wins_8games_1losses_wr88_id050480,7,1,8,87.50,trophy,WR,40,43ff107d336b4344a1504b6a272bffb6,1
3wins_6games_3losses_wr50_id118545.dck,3wins_6games_3losses_wr50_id118545,3,3,6,50.00,eliminated,BG,40,ea4d86515bef4bedbd7c808db76e2e50,0
5wins_8games_3losses_wr62_id083236.dck,5wins_8games_3losses_wr62_id083236,5,3,8,62.50,eliminated,WBG,40,fa488bd91b8c4664ad015564c8885ec7,0
1wins_4games_3losses_wr25_id110430.dck,1wins_4games_3losses_wr25_id110430,1,3,4,25.00,eliminated,UR,40,6e2df76702e649ce85f9a476ded9de6a,0
0wins_3games_3losses_wr0_id115427.dck,0wins_3games_3losses_wr0_id115427,0,3,3,0.00,eliminated,WR,40,734bea8eeab841a9b0d3c27e0246bd73,0
1wins_4games_3losses_wr25_id046522.dck,1wins_4games_3losses_wr25_id046522,1,3,4,25.00,eliminated,WUR,40,46c77a74d78b4d25947965fedafdd317,0
4wins_7games_3losses_wr57_id020731.dck,4wins_7games_3losses_wr57_id020731,4,3,7,57.14,eliminated,WB,40,b5d9a07c6a5e4577ad07e89e251609d3,0
6wins_9games_3losses_wr67_id076101.dck,6wins_9games_3losses_wr67_id076101,6,3,9,66.67,eliminated,WUR,42,00d4d7b897f4432381e72f590c6acf89,0
0wins_3games_3losses_wr0_id085104.dck,0wins_3games_3losses_wr0_id085104,0,3,3,0.00,eliminated,WUR,40,11546ea6a316462db0810f70465a8e71,0
6wins_9games_3losses_wr67_id000469.dck,6wins_9games_3losses_wr67_id000469,6,3,9,66.67,eliminated,WB,40,6475dbcf549b4b2e8f1d4a1cfd066279,0
2wins_5games_3losses_wr40_id022862.dck,2wins_5games_3losses_wr40_id022862,2,3,5,40.00,eliminated,BG,40,1028fabc9e3a40029f64002c8bca29bb,0
1wins_4games_3losses_wr25_id058877.dck,1wins_4games_3losses_wr25_id058877,1,3,4,25.00,eliminated,UBG,40,626a6b51e45e44df90d2dc951864c80c,0
3wins_6games_3losses_wr50_id007447.dck,3wins_6games_3losses_wr50_id007447,3,3,6,50.00,eliminated,WB,40,398c6c960608483fb530711da06c0312,0
5wins_8games_3losses_wr62_id072611.dck,5wins_8games_3losses_wr62_id072611,5,3,8,62.50,eliminated,UR,40,6e81ad6451dd4f4c891cc7091e8751a6,0
0wins_3games_3losses_wr0_id027553.dck,0wins_3games_3losses_wr0_id027553,0,3,3,0.00,eliminated,WB,40,be80753ae93e47eaac90f89eb83c09fb,0
2wins_5games_3losses_wr40_id098285.dck,2wins_5games_3losses_wr40_id098285,2,3,5,40.00,eliminated,WUR,47,0db0f44ce1934bcc91cbae5bb929d896,0
0wins_3games_3losses_wr0_id012803.dck,0wins_3games_3losses_wr0_id012803,0,3,3,0.00,eliminated,UR,40,0f7ca349e53847329b085631645ec1fe,0
1wins_4games_3losses_wr25_id037138.dck,1wins_4games_3losses_wr25_id037138,1,3,4,25.00,eliminated,UG,40,4a603e21ee7f4b86ac55b73566dc3685,0
0wins_3games_3losses_wr0_id029976.dck,0wins_3games_3losses_wr0_id029976,0,3,3,0.00,eliminated,UR,40,bdba71540db24436b8d695c7803df415,0
7wins_9games_2losses_wr78_id121753.dck,7wins_9games_2losses_wr78_id121753,7,2,9,77.78,trophy,WR,40,aa1eb6a55d8d41ccad05996478a30720,0
3wins_6games_3losses_wr50_id123576.dck,3wins_6games_3losses_wr50_id123576,3,3,6,50.00,eliminated,WUR,41,13b3ee04599e431688a9a8fe9a13f57a,1
0wins_3games_3losses_wr0_id063691.dck,0wins_3games_3losses_wr0_id063691,0,3,3,0.00,eliminated,UG,40,fba79a327cf14f528c50753dd54cc59d,0
1wins_4games_3losses_wr25_id063303.dck,1wins_4games_3losses_wr25_id063303,1,3,4,25.00,eliminated,URG,40,a296931aca8d4d368690c8eff7699279,0
3wins_6games_3losses_wr50_id111188.dck,3wins_6games_3losses_wr50_id111188,3,3,6,50.00,eliminated,WR,40,e2e32681c47445749d5be7356fe8298b,0
3wins_6games_3losses_wr50_id132157.dck,3wins_6games_3losses_wr50_id132157,3,3,6,50.00,eliminated,UG,41,92c09fbd0e124136bf0bb1f9db720d84,0
2wins_5games_3losses_wr40_id062957.dck,2wins_5games_3losses_wr40_id062957,2,3,5,40.00,eliminated,WB,40,21319b1408c34be69c8e1f6eaa45bc40,0
1wins_4games_3losses_wr25_id009593.dck,1wins_4games_3losses_wr25_id009593,1,3,4,25.00,eliminated,BG,40,cb52e7c27fb34ce6bbc37a50e6b96c90,0
0wins_3games_3losses_wr0_id077734.dck,0wins_3games_3losses_wr0_id077734,0,3,3,0.00,eliminated,UBR,40,0b83d2ba34704ce0bc36ef990a099382,0
4wins_7games_3losses_wr57_id003727.dck,4wins_7games_3losses_wr57_id003727,4,3,7,57.14,eliminated,UG,40,208eb45b988c4937b1c0d29fd1cbfcde,0
2wins_5games_3losses_wr40_id068755.dck,2wins_5games_3losses_wr40_id068755,2,3,5,40.00,eliminated,BG,40,ed109a13de7d49f8aac6c21da826cf5f,0
2wins_5games_3losses_wr40_id069283.dck,2wins_5games_3losses_wr40_id069283,2,3,5,40.00,eliminated,WB,40,ea2c26b807b1468ab61d78ef44d63391,0
6wins_9games_3losses_wr67_id119637.dck,6wins_9games_3losses_wr67_id119637,6,3,9,66.67,eliminated,WB,40,49ed12a6c35142deb521e3bd257270ea,0
4wins_7games_3losses_wr57_id057823.dck,4wins_7games_3losses_wr57_id057823,4,3,7,57.14,eliminated,WR,40,d8c6bd32784b4796b6c15b03540ed000,0
5wins_8games_3losses_wr62_id046629.dck,5wins_8games_3losses_wr62_id046629,5,3,8,62.50,eliminated,WR,40,2fbafe5326c24112a42979bf92d76172,0
0wins_3games_3losses_wr0_id112748.dck,0wins_3games_3losses_wr0_id112748,0,3,3,0.00,eliminated,WUR,40,77e250e73f6b456dadc03c0cdda94848,0
6wins_9games_3losses_wr67_id079224.dck,6wins_9games_3losses_wr67_id079224,6,3,9,66.67,eliminated,WB,40,ce8bedbbb2a04ae9a1ca05b999fa3926,0
6wins_9games_3losses_wr67_id115847.dck,6wins_9games_3losses_wr67_id115847,6,3,9,66.67,eliminated,WBR,40,1e44478c71db44b29fd3ec1024ae3d10,0
0wins_3games_3losses_wr0_id045367.dck,0wins_3games_3losses_wr0_id045367,0,3,3,0.00,eliminated,UR,40,6df5a0aa00e3422a90c155009d93fea0,0
0wins_3games_3losses_wr0_id046018.dck,0wins_3games_3losses_wr0_id046018,0,3,3,0.00,eliminated,URG,40,85c5523ce102471b98a9db7b76c2b0b2,0
4wins_7games_3losses_wr57_id070219.dck,4wins_7games_3losses_wr57_id070219,4,3,7,57.14,eliminated,BG,40,5b083eda79194139960afd0bbcc2a8d8,0
0wins_3games_3losses_wr0_id131222.dck,0wins_3games_3losses_wr0_id131222,0,3,3,0.00,eliminated,URG,40,35bb5cc78cba43a382ffb7564a287f1b,0
6wins_9games_3losses_wr67_id037247.dck,6wins_9games_3losses_wr67_id037247,6,3,9,66.67,eliminated,URG,40,78b7805a374943e59b22b2e4a8244d05,0
5wins_8games_3losses_wr62_id071931.dck,5wins_8games_3losses_wr62_id071931,5,3,8,62.50,eliminated,UR,40,5801ce180a34461498efeb5a7b04d13b,0
5wins_8games_3losses_wr62_id120212.dck,5wins_8games_3losses_wr62_id120212,5,3,8,62.50,eliminated,UBG,40,9e20ac8dbbfd4eeead01ce057003c861,0
2wins_5games_3losses_wr40_id119211.dck,2wins_5games_3losses_wr40_id119211,2,3,5,40.00,eliminated,UR,40,ebe2c8291cbe4b9c8de14b24e55aec56,0
5wins_8games_3losses_wr62_id021669.dck,5wins_8games_3losses_wr62_id021669,5,3,8,62.50,eliminated,UR,40,b35fbbc531ec45c29d5e02c5f555b86a,0
4wins_7games_3losses_wr57_id075751.dck,4wins_7games_3losses_wr57_id075751,4,3,7,57.14,eliminated,WB,40,89adc1dbd8ed46d8a7bea54326f58fc4,0
7wins_8games_1losses_wr88_id058986.dck,7wins_8games_1losses_wr88_id058986,7,1,8,87.50,trophy,WB,40,567d85563cb84f3ca1850712da0becb0,2
7wins_9games_2losses_wr78_id091888.dck,7wins_9games_2losses_wr78_id091888,7,2,9,77.78,trophy,WR,40,077837a6c30d4b64bf859cc78926116d,0
4wins_7games_3losses_wr57_id000959.dck,4wins_7games_3losses_wr57_id000959,4,3,7,57.14,eliminated,UR,40,c53839c125a1497b9b529a0c549e8c7f,0
5wins_8games_3losses_wr62_id027526.dck,5wins_8games_3losses_wr62_id027526,5,3,8,62.50,eliminated,WB,40,0577791b96e04f6aa8277c77590e57b8,0
1wins_4games_3losses_wr25_id091895.dck,1wins_4games_3losses_wr25_id091895,1,3,4,25.00,eliminated,WB,41,18552bec36e44069a71c547cfbdcb9ff,0
5wins_8games_3losses_wr62_id026044.dck,5wins_8games_3losses_wr62_id026044,5,3,8,62.50,eliminated,UG,40,2902fac4ca904e48ae0d072ca6bc28b0,0
1wins_4games_3losses_wr25_id065187.dck,1wins_4games_3losses_wr25_id065187,1,3,4,25.00,eliminated,BG,40,91f18aa84099412ab9e792ed075834d3,0
1wins_4games_3losses_wr25_id096879.dck,1wins_4games_3losses_wr25_id096879,1,3,4,25.00,eliminated,WR,40,2c9c3fa831ac47efb1e8415b72f99b49,0
3wins_6games_3losses_wr50_id062632.dck,3wins_6games_3losses_wr50_id062632,3,3,6,50.00,eliminated,WB,40,a4d4c22442034ad6a5c033e4a0ab6cdf,0
4wins_7games_3losses_wr57_id099456.dck,4wins_7games_3losses_wr57_id099456,4,3,7,57.14,eliminated,WR,40,032fbcf48ed14df2a896bf4989ecb560,0
3wins_6games_3losses_wr50_id098452.dck,3wins_6games_3losses_wr50_id098452,3,3,6,50.00,eliminated,UG,40,15dc0e20f7384381af9db2e749948535,0
2wins_5games_3losses_wr40_id076584.dck,2wins_5games_3losses_wr40_id076584,2,3,5,40.00,eliminated,UR,40,24c1f051e8c64eefbf8be4a9e4b84ed4,0
6wins_9games_3losses_wr67_id103798.dck,6wins_9games_3losses_wr67_id103798,6,3,9,66.67,eliminated,WR,40,d23a307f9eb547729d22f47bed12d087,0
2wins_5games_3losses_wr40_id122831.dck,2wins_5games_3losses_wr40_id122831,2,3,5,40.00,eliminated,BG,40,62dad1ee48834489bdc554bb6d0c29b2,1
6wins_9games_3losses_wr67_id102340.dck,6wins_9games_3losses_wr67_id102340,6,3,9,66.67,eliminated,URG,40,578fe165a4604469884b984e07110aa1,0
3wins_6games_3losses_wr50_id014087.dck,3wins_6games_3losses_wr50_id014087,3,3,6,50.00,eliminated,UBG,40,dc65d9d4568749a5bb589a22660a8b15,0
4wins_7games_3losses_wr57_id129181.dck,4wins_7games_3losses_wr57_id129181,4,3,7,57.14,eliminated,BG,40,1dc02bd4c1fe4913b132a84ff778cd8c,0
2wins_5games_3losses_wr40_id096530.dck,2wins_5games_3losses_wr40_id096530,2,3,5,40.00,eliminated,BG,40,fe7d852776844e348bdbcceb2b19ccfe,0
1wins_4games_3losses_wr25_id121587.dck,1wins_4games_3losses_wr25_id121587,1,3,4,25.00,eliminated,UG,40,fa72b9d1fbb04942baf83cd0d3ac6333,0
6wins_9games_3losses_wr67_id057595.dck,6wins_9games_3losses_wr67_id057595,6,3,9,66.67,eliminated,UBR,40,cc9f64f779c4423a94a172583dfdbaa1,0
7wins_9games_2losses_wr78_id119379.dck,7wins_9games_2losses_wr78_id119379,7,2,9,77.78,trophy,URG,41,8dc136b661554e7da8f1b0b2a2f28bbd,0
7wins_8games_1losses_wr88_id111305.dck,7wins_8games_1losses_wr88_id111305,7,1,8,87.50,trophy,WUR,40,8dbf8ab865904d0c89c00ddb30355419,0
3wins_6games_3losses_wr50_id100086.dck,3wins_6games_3losses_wr50_id100086,3,3,6,50.00,eliminated,UR,40,d6f1ed5d9fd746789ebaa0c251f79246,0
0wins_3games_3losses_wr0_id002705.dck,0wins_3games_3losses_wr0_id002705,0,3,3,0.00,eliminated,URG,40,d5791c803fc046d7b3e62456aae120fe,0
5wins_8games_3losses_wr62_id104247.dck,5wins_8games_3losses_wr62_id104247,5,3,8,62.50,eliminated,WBG,40,b5f4bd6690dd43229f4b482eca302e1d,0
0wins_3games_3losses_wr0_id043411.dck,0wins_3games_3losses_wr0_id043411,0,3,3,0.00,eliminated,WBR,40,c2f2a5f91b7f49c1b51ae529b80a7acc,0
4wins_7games_3losses_wr57_id102707.dck,4wins_7games_3losses_wr57_id102707,4,3,7,57.14,eliminated,URG,40,ff62751392f047689919ed495dd4087e,0
7wins_8games_1losses_wr88_id008444.dck,7wins_8games_1losses_wr88_id008444,7,1,8,87.50,trophy,RG,40,9dd54ae18ef54b9eb58239ff164c6beb,0
3wins_6games_3losses_wr50_id036088.dck,3wins_6games_3losses_wr50_id036088,3,3,6,50.00,eliminated,UR,40,898297da16be4df98015e45c91c41872,0
0wins_3games_3losses_wr0_id087731.dck,0wins_3games_3losses_wr0_id087731,0,3,3,0.00,eliminated,UR,40,63aac009e87c4974864b5aa4a456ea15,0
2wins_5games_3losses_wr40_id106164.dck,2wins_5games_3losses_wr40_id106164,2,3,5,40.00,eliminated,UG,41,6aec9a8490574f45b3f9ecb7a65de713,0
4wins_7games_3losses_wr57_id085916.dck,4wins_7games_3losses_wr57_id085916,4,3,7,57.14,eliminated,WR,40,943caa4901374714a70ac85c6f3c110c,0
2wins_5games_3losses_wr40_id059723.dck,2wins_5games_3losses_wr40_id059723,2,3,5,40.00,eliminated,UBRG,40,2da86565110447f88483f71f7789edae,0
1wins_4games_3losses_wr25_id033225.dck,1wins_4games_3losses_wr25_id033225,1,3,4,25.00,eliminated,URG,40,30a7873f45414b098d3468172ec92a31,0
4wins_7games_3losses_wr57_id077931.dck,4wins_7games_3losses_wr57_id077931,4,3,7,57.14,eliminated,URG,41,25c4c999e1b54f66814a260f76800776,0
0wins_3games_3losses_wr0_id018620.dck,0wins_3games_3losses_wr0_id018620,0,3,3,0.00,eliminated,WR,40,aa3a2563aa734af8ac970ae0da42ae5c,0
1wins_4games_3losses_wr25_id073743.dck,1wins_4games_3losses_wr25_id073743,1,3,4,25.00,eliminated,WUR,40,8bac5048115041a88690048da32c0e72,0
5wins_8games_3losses_wr62_id002304.dck,5wins_8games_3losses_wr62_id002304,5,3,8,62.50,eliminated,UR,41,1a1b587d868948dfa224401105333ca0,0
0wins_3games_3losses_wr0_id114742.dck,0wins_3games_3losses_wr0_id114742,0,3,3,0.00,eliminated,WR,40,aea611d0d9a8495cb586b5d601d461a8,0
2wins_5games_3losses_wr40_id028899.dck,2wins_5games_3losses_wr40_id028899,2,3,5,40.00,eliminated,UG,40,1ec491a13f054a6db14a0b6f2e0b82b7,1
0wins_3games_3losses_wr0_id085353.dck,0wins_3games_3losses_wr0_id085353,0,3,3,0.00,eliminated,WR,40,b855c31bfdd845b689e1d5b829a28418,0
0wins_3games_3losses_wr0_id013975.dck,0wins_3games_3losses_wr0_id013975,0,3,3,0.00,eliminated,BG,40,ed14a135459448279cda7d503e272244,0
7wins_8games_1losses_wr88_id045551.dck,7wins_8games_1losses_wr88_id045551,7,1,8,87.50,trophy,UR,40,9cd18b32e48343cbad1f7881a4f580ad,0
6wins_9games_3losses_wr67_id123401.dck,6wins_9games_3losses_wr67_id123401,6,3,9,66.67,eliminated,WR,40,380fb57d89554f77b29ac66a8137029f,0
3wins_6games_3losses_wr50_id066895.dck,3wins_6games_3losses_wr50_id066895,3,3,6,50.00,eliminated,BG,40,4ad32b78525c48a09d27076498af0b32,0
4wins_7games_3losses_wr57_id056928.dck,4wins_7games_3losses_wr57_id056928,4,3,7,57.14,eliminated,BG,40,7e337970de5640a4a64953a8b55e4334,0
3wins_6games_3losses_wr50_id063494.dck,3wins_6games_3losses_wr50_id063494,3,3,6,50.00,eliminated,WBG,40,56544afb3c44434d8146180e1ceeafe2,0
2wins_5games_3losses_wr40_id004061.dck,2wins_5games_3losses_wr40_id004061,2,3,5,40.00,eliminated,UR,40,5693db0619aa41ae83240d2f0b02e342,0
4wins_7games_3losses_wr57_id077637.dck,4wins_7games_3losses_wr57_id077637,4,3,7,57.14,eliminated,WR,40,2a3f6573071342b9b7201c89f6eae6b8,0
6wins_9games_3losses_wr67_id098791.dck,6wins_9games_3losses_wr67_id098791,6,3,9,66.67,eliminated,UG,40,adf88c5159d64ce0aca85688b516eeb9,0
6wins_9games_3losses_wr67_id024339.dck,6wins_9games_3losses_wr67_id024339,6,3,9,66.67,eliminated,BG,40,593c62dc8d5e438ba917ce2a96a8b42d,0
0wins_3games_3losses_wr0_id046128.dck,0wins_3games_3losses_wr0_id046128,0,3,3,0.00,eliminated,UR,40,3840c2b26c66467d97c68551997dea2a,0
7wins_9games_2losses_wr78_id020498.dck,7wins_9games_2losses_wr78_id020498,7,2,9,77.78,trophy,WB,40,3bf8da0e03ce484aa2d123bfbe8a7217,0
7wins_9games_2losses_wr78_id052391.dck,7wins_9games_2losses_wr78_id052391,7,2,9,77.78,trophy,UR,40,373d974a9f024a9caf63328d3e62e568,0
1wins_4games_3losses_wr25_id045942.dck,1wins_4games_3losses_wr25_id045942,1,3,4,25.00,eliminated,URG,40,c922c7da60094f60847b2903c7008a2b,0
4wins_7games_3losses_wr57_id051346.dck,4wins_7games_3losses_wr57_id051346,4,3,7,57.14,eliminated,WR,40,43e5849ab85d40a3ae082d343953ae17,0
7wins_7games_0losses_wr100_id119153.dck,7wins_7games_0losses_wr100_id119153,7,0,7,100.00,trophy,BG,40,02c41b1faf354cdb9d49beb573758c30,0
4wins_7games_3losses_wr57_id046646.dck,4wins_7games_3losses_wr57_id046646,4,3,7,57.14,eliminated,BG,40,43d72e4d2bbd46d0bd8500d03dd9a9d6,0
4wins_7games_3losses_wr57_id065739.dck,4wins_7games_3losses_wr57_id065739,4,3,7,57.14,eliminated,UR,40,2c2ee23ee06f4c8bae15a2da15c3dcda,0
3wins_6games_3losses_wr50_id060078.dck,3wins_6games_3losses_wr50_id060078,3,3,6,50.00,eliminated,WB,40,356a1e4b863843c7a302c54d717e4c3f,0
4wins_7games_3losses_wr57_id067198.dck,4wins_7games_3losses_wr57_id067198,4,3,7,57.14,eliminated,WR,40,c3d38002648a4408866fc7c1209f14fb,0
0wins_3games_3losses_wr0_id009059.dck,0wins_3games_3losses_wr0_id009059,0,3,3,0.00,eliminated,WB,40,68396b3685df4d239e1f3eef2fed21b6,0
7wins_8games_1losses_wr88_id060950.dck,7wins_8games_1losses_wr88_id060950,7,1,8,87.50,trophy,WB,41,1130a1eca9e042e5b772b3528a330149,0
3wins_6games_3losses_wr50_id003616.dck,3wins_6games_3losses_wr50_id003616,3,3,6,50.00,eliminated,WB,40,3d53921b872743c6876ebc40e5ce7d94,0
3wins_6games_3losses_wr50_id042767.dck,3wins_6games_3losses_wr50_id042767,3,3,6,50.00,eliminated,WR,40,3a8b246d483f4351b6dd46a366b1b837,0
2wins_5games_3losses_wr40_id083066.dck,2wins_5games_3losses_wr40_id083066,2,3,5,40.00,eliminated,UBG,40,8d24039e557d441ca7e2d4b9107c6dc4,0
0wins_3games_3losses_wr0_id001980.dck,0wins_3games_3losses_wr0_id001980,0,3,3,0.00,eliminated,URG,40,0dd965bf230649a8ad69616afbce80b0,0
6wins_9games_3losses_wr67_id108619.dck,6wins_9games_3losses_wr67_id108619,6,3,9,66.67,eliminated,WUR,40,5e37c8e21ba147baa8be39ab54fa8297,0
5wins_8games_3losses_wr62_id071347.dck,5wins_8games_3losses_wr62_id071347,5,3,8,62.50,eliminated,WR,40,ac39dad5ee36435fbe2f0872a1fa9983,0
6wins_9games_3losses_wr67_id070187.dck,6wins_9games_3losses_wr67_id070187,6,3,9,66.67,eliminated,UG,40,0654f41e11424fe49f3c222446611fe7,0
0wins_3games_3losses_wr0_id114686.dck,0wins_3games_3losses_wr0_id114686,0,3,3,0.00,eliminated,URG,41,6ff86906fe84495f9f8106b7d2ad1ac7,0
2wins_5games_3losses_wr40_id057872.dck,2wins_5games_3losses_wr40_id057872,2,3,5,40.00,eliminated,WB,40,f5c4cbbfdb8a417c97caca5e35368293,0
1wins_4games_3losses_wr25_id099090.dck,1wins_4games_3losses_wr25_id099090,1,3,4,25.00,eliminated,UR,40,34170324c5fe4e019ba7920f4a281166,0
3wins_6games_3losses_wr50_id012504.dck,3wins_6games_3losses_wr50_id012504,3,3,6,50.00,eliminated,URG,40,aaf2d1eb21924985a0f595a22be90086,0
5wins_8games_3losses_wr62_id085284.dck,5wins_8games_3losses_wr62_id085284,5,3,8,62.50,eliminated,BG,40,6c4339d9fa944cd9a9725e61e9bf1b42,0
2wins_5games_3losses_wr40_id033553.dck,2wins_5games_3losses_wr40_id033553,2,3,5,40.00,eliminated,BG,40,d672f59d86be4e9db932a6cae48b88c1,1
0wins_3games_3losses_wr0_id056207.dck,0wins_3games_3losses_wr0_id056207,0,3,3,0.00,eliminated,BG,40,ae55df6f1a6f4a7a99627d37340cf6ea,1
7wins_8games_1losses_wr88_id078177.dck,7wins_8games_1losses_wr88_id078177,7,1,8,87.50,trophy,WR,40,0e46acb8f11044e797c07a029228e9ba,0
0wins_3games_3losses_wr0_id012513.dck,0wins_3games_3losses_wr0_id012513,0,3,3,0.00,eliminated,UG,40,2ff7ecebf43444c884004e8f1e6e1151,1
6wins_9games_3losses_wr67_id110424.dck,6wins_9games_3losses_wr67_id110424,6,3,9,66.67,eliminated,WB,40,0b285e6b53fe45f7a8ae1fcaab9c8870,1
1wins_4games_3losses_wr25_id096056.dck,1wins_4games_3losses_wr25_id096056,1,3,4,25.00,eliminated,WB,40,d34af0cd8c1f4e0dbb10e4c2a2f18732,0
0wins_3games_3losses_wr0_id053435.dck,0wins_3games_3losses_wr0_id053435,0,3,3,0.00,eliminated,URG,40,3926be0e68dd40e388574f1fc46deacb,0
3wins_6games_3losses_wr50_id035733.dck,3wins_6games_3losses_wr50_id035733,3,3,6,50.00,eliminated,WB,40,35498642e3984d788b6b153ba11f2392,0
1wins_4games_3losses_wr25_id035654.dck,1wins_4games_3losses_wr25_id035654,1,3,4,25.00,eliminated,URG,40,161e2f3d1a60444fa4fb90b3859f3eb6,1
5wins_8games_3losses_wr62_id027390.dck,5wins_8games_3losses_wr62_id027390,5,3,8,62.50,eliminated,WUR,40,f81264e2ed3d4c64850733c7e8e3152f,0
5wins_8games_3losses_wr62_id023889.dck,5wins_8games_3losses_wr62_id023889,5,3,8,62.50,eliminated,WR,40,1cd848a2e7674a83b5bf2a7d1575612b,0
1wins_4games_3losses_wr25_id069053.dck,1wins_4games_3losses_wr25_id069053,1,3,4,25.00,eliminated,UG,40,dc66bc234ef64943ba0373286b4582d3,0
0wins_3games_3losses_wr0_id127761.dck,0wins_3games_3losses_wr0_id127761,0,3,3,0.00,eliminated,WR,40,c46def4b67e64693af28826b26f71d96,0
7wins_7games_0losses_wr100_id059762.dck,7wins_7games_0losses_wr100_id059762,7,0,7,100.00,trophy,WB,40,ac20a4cfbd11423bb965f1c48f40e929,0
1wins_4games_3losses_wr25_id114980.dck,1wins_4games_3losses_wr25_id114980,1,3,4,25.00,eliminated,WR,40,64380c7e1fb14abc896530d02413ffc7,0
7wins_8games_1losses_wr88_id083258.dck,7wins_8games_1losses_wr88_id083258,7,1,8,87.50,trophy,WR,40,2a79dc1e83f148069c6156f6221393b0,1
7wins_8games_1losses_wr88_id074054.dck,7wins_8games_1losses_wr88_id074054,7,1,8,87.50,trophy,UR,40,1512bc6bc90946079115ebedb6671df8,0
3wins_6games_3losses_wr50_id101085.dck,3wins_6games_3losses_wr50_id101085,3,3,6,50.00,eliminated,WR,40,8a95f87e41b24806bd61fd3602d47cec,0
3wins_6games_3losses_wr50_id031208.dck,3wins_6games_3losses_wr50_id031208,3,3,6,50.00,eliminated,BG,40,cae8d355a3a14e4a941987a6e261bc50,0
6wins_9games_3losses_wr67_id024656.dck,6wins_9games_3losses_wr67_id024656,6,3,9,66.67,eliminated,URG,40,ee9e387e2c644cce86d8c2418cc72652,0
2wins_5games_3losses_wr40_id079759.dck,2wins_5games_3losses_wr40_id079759,2,3,5,40.00,eliminated,WB,40,b6309e9dd7954b8a855b45246c815c52,0
0wins_3games_3losses_wr0_id068011.dck,0wins_3games_3losses_wr0_id068011,0,3,3,0.00,eliminated,UR,40,04f07d6dc7cd4b36ac18b0a9ae7c06d6,0
0wins_3games_3losses_wr0_id107354.dck,0wins_3games_3losses_wr0_id107354,0,3,3,0.00,eliminated,BG,40,248ce4572c864e079380716d8838f3a5,1
0wins_3games_3losses_wr0_id102289.dck,0wins_3games_3losses_wr0_id102289,0,3,3,0.00,eliminated,UBG,41,beb1ee4fc2334a58b7143e078e0c6df5,0
0wins_3games_3losses_wr0_id108917.dck,0wins_3games_3losses_wr0_id108917,0,3,3,0.00,eliminated,UBG,40,85a1b0ab61164fbc974357466e27f3af,0
4wins_7games_3losses_wr57_id028479.dck,4wins_7games_3losses_wr57_id028479,4,3,7,57.14,eliminated,UBG,40,9f4a758f1b5b434fab0d86f8d49ccb52,0
2wins_5games_3losses_wr40_id040174.dck,2wins_5games_3losses_wr40_id040174,2,3,5,40.00,eliminated,BG,40,c979cabfe90d42c1b4d19cf0dc2a825e,0
2wins_5games_3losses_wr40_id058089.dck,2wins_5games_3losses_wr40_id058089,2,3,5,40.00,eliminated,BG,40,24bed995bc604578aec124f3bb282811,0
6wins_9games_3losses_wr67_id038129.dck,6wins_9games_3losses_wr67_id038129,6,3,9,66.67,eliminated,WB,40,86b77942de664540ac8a35afad81f232,0
2wins_5games_3losses_wr40_id085084.dck,2wins_5games_3losses_wr40_id085084,2,3,5,40.00,eliminated,BG,40,d2c1a06a15e5494780f27a2bb243a5c9,0
2wins_5games_3losses_wr40_id048461.dck,2wins_5games_3losses_wr40_id048461,2,3,5,40.00,eliminated,UG,40,7c4aeac003af415f90f44b42fe9fd3a0,1
4wins_7games_3losses_wr57_id074005.dck,4wins_7games_3losses_wr57_id074005,4,3,7,57.14,eliminated,UBRG,40,ca1f6474a2ee4dd8bdce7e788b99b098,1
0wins_3games_3losses_wr0_id084362.dck,0wins_3games_3losses_wr0_id084362,0,3,3,0.00,eliminated,WR,40,e88066830b32491bb14c76e7ce482420,0
7wins_8games_1losses_wr88_id082076.dck,7wins_8games_1losses_wr88_id082076,7,1,8,87.50,trophy,UG,40,5f1229bbe10840559402562b1208503d,0
4wins_7games_3losses_wr57_id120341.dck,4wins_7games_3losses_wr57_id120341,4,3,7,57.14,eliminated,UR,40,0dc21ba6f77d47a18872fdd3ecfb4741,0
6wins_9games_3losses_wr67_id029861.dck,6wins_9games_3losses_wr67_id029861,6,3,9,66.67,eliminated,WR,40,42be6531bca74e2b87de810f1fa95ab8,0
0wins_3games_3losses_wr0_id013949.dck,0wins_3games_3losses_wr0_id013949,0,3,3,0.00,eliminated,UG,40,6a1ae68de31945e6921838a49b2e395a,0
0wins_3games_3losses_wr0_id092756.dck,0wins_3games_3losses_wr0_id092756,0,3,3,0.00,eliminated,WR,40,2de28eb6ceb54f95a8c97ca014248466,0
4wins_7games_3losses_wr57_id008478.dck,4wins_7games_3losses_wr57_id008478,4,3,7,57.14,eliminated,WR,40,eb5a3bf5bf5346a59f2ceeeeca4db279,0
6wins_9games_3losses_wr67_id130313.dck,6wins_9games_3losses_wr67_id130313,6,3,9,66.67,eliminated,UG,40,5c18c1d6bc0e45a682d03c961fc73b61,0
